WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
41,New York,US Open,8/30/24,Grand Slam,Outdoor,Hard,2nd Round,3,Wozniacki C.,Zarazua R.,71,92,908,784,6,3,6,3,,,2,0,Completed,1.13,6,1.22,4.98,1.22,6.05,1.17,5.21
41,New York,US Open,8/30/24,Grand Slam,Outdoor,Hard,3rd Round,3,Badosa P.,Ruse E.G.,29,122,1895,588,4,6,6,1,7,6,2,1,Completed,1.17,5,1.18,5.56,1.2,5.56,1.18,4.92
41,New York,US Open,8/30/24,Grand Slam,Outdoor,Hard,3rd Round,3,Zheng Q.,Niemeier J.,7,101,3980,724,6,2,6,1,,,2,0,Completed,1.11,6.5,1.11,8.2,1.13,8.2,1.11,6.75
41,New York,US Open,8/30/24,Grand Slam,Outdoor,Hard,3rd Round,3,Gauff C.,Svitolina E.,3,28,6743,1942,3,6,6,3,6,3,2,1,Completed,1.4,3,1.44,3.01,1.45,3.09,1.43,2.87
41,New York,US Open,8/30/24,Grand Slam,Outdoor,Hard,3rd Round,3,Wang Y.,Azarenka V.,80,20,861,2266,6,4,3,6,6,1,2,1,Completed,3.75,1.29,3.98,1.29,4,1.33,3.69,1.29
41,New York,US Open,8/30/24,Grand Slam,Outdoor,Hard,3rd Round,3,Navarro E.,Kostyuk M.,12,19,3040,2348,6,4,4,6,6,3,2,1,Completed,1.57,2.38,1.62,2.4,1.62,2.47,1.58,2.39
41,New York,US Open,8/30/24,Grand Slam,Outdoor,Hard,3rd Round,3,Vekic D.,Stearns P.,24,47,2013,1283,7,5,6,4,,,2,0,Completed,1.67,2.2,1.65,2.4,1.7,2.42,1.64,2.26
41,New York,US Open,8/31/24,Grand Slam,Outdoor,Hard,3rd Round,3,Mertens E.,Keys M.,35,14,1639,2727,6,7,7,5,6,4,2,1,Completed,3,1.4,3,1.45,3.01,1.47,2.91,1.41
41,New York,US Open,8/31/24,Grand Slam,Outdoor,Hard,3rd Round,3,Sabalenka A.,Alexandrova E.,2,31,8016,1778,2,6,6,1,6,2,2,1,Completed,1.08,8,1.1,9,1.11,9,1.09,7.95
41,New York,US Open,8/31/24,Grand Slam,Outdoor,Hard,3rd Round,3,Muchova K.,Potapova A.,52,38,1126,1397,6,4,6,2,,,2,0,Completed,1.4,3,1.36,3.48,1.43,3.48,1.37,3.08
41,New York,US Open,8/31/24,Grand Slam,Outdoor,Hard,3rd Round,3,Paolini J.,Putintseva Y.,5,32,5168,1761,6,3,6,4,,,2,0,Completed,1.67,2.2,1.72,2.26,1.73,2.35,1.66,2.24
41,New York,US Open,8/31/24,Grand Slam,Outdoor,Hard,3rd Round,3,Pegula J.,Bouzas Maneiro J.,6,74,5160,896,6,3,6,3,,,2,0,Completed,1.11,6.5,1.13,7.27,1.13,7.27,1.11,6.58
41,New York,US Open,8/31/24,Grand Slam,Outdoor,Hard,3rd Round,3,Shnaider D.,Errani S.,18,96,2385,760,6,2,6,2,,,2,0,Completed,1.08,8,1.1,8.72,1.11,9.81,1.09,7.69
41,New York,US Open,8/31/24,Grand Slam,Outdoor,Hard,3rd Round,3,Samsonova L.,Krueger A.,16,59,2610,1017,6,1,6,1,,,2,0,Completed,1.57,2.38,1.58,2.54,1.65,2.54,1.59,2.35
41,New York,US Open,8/31/24,Grand Slam,Outdoor,Hard,3rd Round,3,Wozniacki C.,Ponchet J.,71,143,908,532,6,3,6,2,,,2,0,Completed,1.08,8,1.13,7.09,1.13,8,1.11,6.64
41,New York,US Open,9/1/24,Grand Slam,Outdoor,Hard,3rd Round,3,Swiatek I.,Pavlyuchenkova A.,1,27,10695,1961,6,4,6,2,,,2,0,Completed,1.08,8,1.09,9.29,1.1,9.29,1.08,8.25
41,New York,US Open,9/1/24,Grand Slam,Outdoor,Hard,3rd Round,3,Haddad Maia B.,Kalinskaya A.,21,15,2221,2712,6,3,6,1,,,2,0,Completed,2.63,1.5,2.65,1.55,2.65,1.57,2.57,1.51
41,New York,US Open,9/1/24,Grand Slam,Outdoor,Hard,4th Round,3,Badosa P.,Wang Y.,29,80,1895,861,6,1,6,2,,,2,0,Completed,1.22,4.33,1.22,4.82,1.25,4.82,1.22,4.28
41,New York,US Open,9/1/24,Grand Slam,Outdoor,Hard,4th Round,3,Navarro E.,Gauff C.,12,3,3040,6743,6,3,4,6,6,3,2,1,Completed,2.75,1.44,2.92,1.47,2.92,1.51,2.74,1.45
41,New York,US Open,9/2/24,Grand Slam,Outdoor,Hard,4th Round,3,Sabalenka A.,Mertens E.,2,35,8016,1639,6,2,6,4,,,2,0,Completed,1.08,8,1.11,7.99,1.14,8,1.11,6.91
41,New York,US Open,9/2/24,Grand Slam,Outdoor,Hard,4th Round,3,Zheng Q.,Vekic D.,7,24,3980,2013,7,6,4,6,6,2,2,1,Completed,1.44,2.75,1.46,2.95,1.5,3,1.45,2.77
41,New York,US Open,9/2/24,Grand Slam,Outdoor,Hard,4th Round,3,Muchova K.,Paolini J.,52,5,1126,5168,6,3,6,3,,,2,0,Completed,1.57,2.38,1.72,2.26,1.72,2.55,1.6,2.35
41,New York,US Open,9/2/24,Grand Slam,Outdoor,Hard,4th Round,3,Pegula J.,Shnaider D.,6,18,5160,2385,6,4,6,2,,,2,0,Completed,1.5,2.63,1.49,2.83,1.53,2.85,1.48,2.69
41,New York,US Open,9/2/24,Grand Slam,Outdoor,Hard,4th Round,3,Haddad Maia B.,Wozniacki C.,21,71,2221,908,6,2,3,6,6,3,2,1,Completed,2,1.8,2.08,1.84,2.14,1.85,2.03,1.8
41,New York,US Open,9/3/24,Grand Slam,Outdoor,Hard,4th Round,3,Swiatek I.,Samsonova L.,1,16,10695,2610,6,4,6,1,,,2,0,Completed,1.08,8,1.1,8.94,1.11,9.08,1.1,7.44
41,New York,US Open,9/3/24,Grand Slam,Outdoor,Hard,Quarterfinals,3,Navarro E.,Badosa P.,12,29,3040,1895,6,2,7,5,,,2,0,Completed,2.1,1.73,2.09,1.83,2.11,1.83,2.05,1.78
41,New York,US Open,9/4/24,Grand Slam,Outdoor,Hard,Quarterfinals,3,Sabalenka A.,Zheng Q.,2,7,8016,3980,6,1,6,2,,,2,0,Completed,1.25,4,1.32,3.75,1.32,4,1.29,3.68
41,New York,US Open,9/4/24,Grand Slam,Outdoor,Hard,Quarterfinals,3,Muchova K.,Haddad Maia B.,52,21,1126,2221,6,1,6,4,,,2,0,Completed,1.3,3.5,1.34,3.62,1.37,3.62,1.32,3.38
41,New York,US Open,9/5/24,Grand Slam,Outdoor,Hard,Quarterfinals,3,Pegula J.,Swiatek I.,6,1,5160,10695,6,2,6,4,,,2,0,Completed,3.75,1.29,3.77,1.32,3.8,1.34,3.6,1.3
41,New York,US Open,9/6/24,Grand Slam,Outdoor,Hard,Semifinals,3,Sabalenka A.,Navarro E.,2,12,8016,3040,6,3,7,6,,,2,0,Completed,1.2,4.5,1.23,4.76,1.23,4.76,1.22,4.4
41,New York,US Open,9/6/24,Grand Slam,Outdoor,Hard,Semifinals,3,Pegula J.,Muchova K.,6,52,5160,1126,1,6,6,4,6,2,2,1,Completed,1.62,2.3,1.66,2.38,1.66,2.44,1.63,2.31
41,New York,US Open,9/7/24,Grand Slam,Outdoor,Hard,The Final,3,Sabalenka A.,Pegula J.,2,6,8016,5160,7,5,7,5,,,2,0,Completed,1.29,3.75,1.3,3.89,1.34,3.89,1.3,3.64
42,Guadalajara,Guadalajara Open,9/9/24,WTA500,Outdoor,Hard,1st Round,3,Kudermetova V.,Vickery S.,42,160,1308,461,6,4,6,4,,,2,0,Completed,1.29,3.75,1.26,4.2,1.32,4.2,1.26,3.77
42,Guadalajara,Guadalajara Open,9/9/24,WTA500,Outdoor,Hard,1st Round,3,Gadecki O.,Stephens S.,152,63,484,987,6,4,6,3,,,2,0,Completed,1.8,2,1.79,2.13,1.81,2.13,1.76,2.04
42,Guadalajara,Guadalajara Open,9/9/24,WTA500,Outdoor,Hard,1st Round,3,Rakhimova K.,Krunic A.,89,283,812,236,7,5,6,0,,,2,0,Completed,1.29,3.75,1.31,3.75,1.33,3.75,1.3,3.47
42,Guadalajara,Guadalajara Open,9/10/24,WTA500,Outdoor,Hard,1st Round,3,Zarazua R.,Kalinina A.,85,52,834,1136,6,1,3,6,6,1,2,1,Completed,2.63,1.5,2.51,1.58,2.63,1.6,2.43,1.54
42,Guadalajara,Guadalajara Open,9/10/24,WTA500,Outdoor,Hard,1st Round,3,Osorio M.,Baptiste H.,80,102,861,704,6,3,6,2,,,2,0,Completed,1.4,3,1.46,2.91,1.46,3,1.42,2.81
42,Guadalajara,Guadalajara Open,9/10/24,WTA500,Outdoor,Hard,1st Round,3,Krueger A.,Maria T.,51,82,1137,846,7,5,6,2,,,2,0,Completed,1.44,2.75,1.55,2.61,1.55,2.78,1.48,2.6
42,Guadalajara,Guadalajara Open,9/10/24,WTA500,Outdoor,Hard,1st Round,3,Shibahara E.,Birrell K.,169,150,432,489,6,4,7,6,,,2,0,Completed,1.91,1.91,1.89,2,1.91,2,1.86,1.92
42,Guadalajara,Guadalajara Open,9/10/24,WTA500,Outdoor,Hard,1st Round,3,Stefanini L.,Sanchez A.S.,178,285,406,235,6,0,3,6,6,2,2,1,Completed,1.1,7,1.09,9.13,1.11,9.13,1.08,7.55
42,Guadalajara,Guadalajara Open,9/10/24,WTA500,Outdoor,Hard,1st Round,3,Trevisan M.,Dolehide C.,99,44,740,1287,6,3,6,2,,,2,0,Completed,3.5,1.3,3.18,1.4,3.6,1.4,3.3,1.32
42,Guadalajara,Guadalajara Open,9/11/24,WTA500,Outdoor,Hard,1st Round,3,Bouzkova M.,Eala A.,45,147,1252,502,6,2,6,2,,,2,0,Completed,1.2,4.5,1.28,4.01,1.29,4.54,1.27,3.77
42,Guadalajara,Guadalajara Open,9/11/24,WTA500,Outdoor,Hard,1st Round,3,Stakusic M.,Schmiedlova A.,155,98,480,745,6,2,6,4,,,2,0,Completed,2.38,1.57,2.42,1.62,2.5,1.64,2.36,1.58
42,Guadalajara,Guadalajara Open,9/11/24,WTA500,Outdoor,Hard,1st Round,3,Frech M.,Bektas E.,43,117,1303,617,6,4,6,4,,,2,0,Completed,1.25,4,1.32,3.67,1.36,4.01,1.29,3.49
42,Guadalajara,Guadalajara Open,9/11/24,WTA500,Outdoor,Hard,2nd Round,3,Azarenka V.,Rakhimova K.,19,89,2326,812,2,6,0,3,,,0,1,Retired,1.3,3.5,1.34,3.6,1.35,3.6,1.3,3.42
42,Guadalajara,Guadalajara Open,9/11/24,WTA500,Outdoor,Hard,2nd Round,3,Osorio M.,Kudermetova V.,80,42,861,1308,7,6,6,7,7,5,2,1,Completed,2,1.8,2.09,1.83,2.12,1.86,1.99,1.8
42,Guadalajara,Guadalajara Open,9/12/24,WTA500,Outdoor,Hard,2nd Round,3,Gadecki O.,Collins D.,152,11,484,3362,6,3,6,3,,,2,0,Completed,4.33,1.22,4.35,1.26,4.35,1.29,3.97,1.24
42,Guadalajara,Guadalajara Open,9/12/24,WTA500,Outdoor,Hard,2nd Round,3,Trevisan M.,Zarazua R.,99,85,740,834,6,4,6,3,,,2,0,Completed,2.1,1.73,2.03,1.88,2.15,1.88,2.05,1.76
42,Guadalajara,Guadalajara Open,9/12/24,WTA500,Outdoor,Hard,2nd Round,3,Bouzkova M.,Stefanini L.,45,178,1252,406,6,2,6,1,,,2,0,Completed,1.2,4.5,1.17,5.94,1.21,5.94,1.17,4.96
42,Guadalajara,Guadalajara Open,9/12/24,WTA500,Outdoor,Hard,2nd Round,3,Garcia C.,Shibahara E.,30,169,1808,432,7,6,7,6,,,2,0,Completed,1.53,2.5,1.58,2.57,1.61,2.65,1.55,2.42
42,Guadalajara,Guadalajara Open,9/13/24,WTA500,Outdoor,Hard,2nd Round,3,Stakusic M.,Ostapenko J.,155,12,480,3008,6,3,5,7,7,6,2,1,Completed,4.33,1.22,4.1,1.28,4.34,1.28,3.99,1.24
42,Guadalajara,Guadalajara Open,9/13/24,WTA500,Outdoor,Hard,2nd Round,3,Frech M.,Krueger A.,43,51,1303,1137,3,6,6,3,6,1,2,1,Completed,2.63,1.5,2.58,1.57,2.63,1.57,2.51,1.52
42,Guadalajara,Guadalajara Open,9/13/24,WTA500,Outdoor,Hard,Quarterfinals,3,Gadecki O.,Trevisan M.,152,99,484,740,6,2,3,6,6,1,2,1,Completed,1.5,2.63,1.45,2.97,1.5,2.97,1.44,2.75
42,Guadalajara,Guadalajara Open,9/13/24,WTA500,Outdoor,Hard,Quarterfinals,3,Osorio M.,Rakhimova K.,80,89,861,812,7,6,6,2,,,2,0,Completed,2.2,1.67,2.3,1.69,2.3,1.84,2.17,1.68
42,Guadalajara,Guadalajara Open,9/14/24,WTA500,Outdoor,Hard,Quarterfinals,3,Garcia C.,Bouzkova M.,30,45,1808,1252,,,,,,,,,Walkover,2.75,1.44,3.15,1.41,3.15,1.45,2.82,1.42
42,Guadalajara,Guadalajara Open,9/14/24,WTA500,Outdoor,Hard,Quarterfinals,3,Frech M.,Stakusic M.,43,155,1303,480,6,4,6,3,,,2,0,Completed,1.5,2.63,1.56,2.6,1.56,2.7,1.5,2.55
42,Guadalajara,Guadalajara Open,9/15/24,WTA500,Outdoor,Hard,Semifinals,3,Gadecki O.,Osorio M.,152,80,484,861,6,2,6,3,,,2,0,Completed,2.2,1.67,2.16,1.78,2.2,1.78,2.11,1.72
42,Guadalajara,Guadalajara Open,9/15/24,WTA500,Outdoor,Hard,Semifinals,3,Frech M.,Garcia C.,43,30,1303,1808,7,6,7,5,,,2,0,Completed,1.73,2.1,1.76,2.19,1.79,2.19,1.73,2.08
42,Guadalajara,Guadalajara Open,9/16/24,WTA500,Outdoor,Hard,The Final,3,Frech M.,Gadecki O.,43,152,1303,484,7,6,6,4,,,2,0,Completed,1.67,2.2,1.7,2.29,1.76,2.38,1.66,2.2
43,Monastir,Jasmin Open,9/9/24,WTA250,Outdoor,Hard,1st Round,3,Miyazaki Y.,Parks A.,166,114,450,627,6,3,5,7,6,3,2,1,Completed,2.38,1.57,2.39,1.63,2.45,1.63,2.35,1.58
43,Monastir,Jasmin Open,9/9/24,WTA250,Outdoor,Hard,1st Round,3,Hontama M.,Nugroho P.,109,621,657,68,6,2,6,1,,,2,0,Completed,1.33,3.4,1.3,3.79,1.33,3.79,1.3,3.49
43,Monastir,Jasmin Open,9/9/24,WTA250,Outdoor,Hard,1st Round,3,Parry D.,Bechri C.,55,1206,1062,9,6,3,6,0,,,2,0,Completed,1.01,29,1.01,50.97,1.02,67,1,22.92
43,Monastir,Jasmin Open,9/9/24,WTA250,Outdoor,Hard,1st Round,3,Burel C.,Bassols M.,58,113,1015,635,6,2,6,2,,,2,0,Completed,1.4,3,1.34,3.48,1.4,3.5,1.34,3.21
43,Monastir,Jasmin Open,9/9/24,WTA250,Outdoor,Hard,1st Round,3,Lys E.,Tsurenko L.,126,91,572,794,6,3,7,5,,,2,0,Completed,1.57,2.38,1.56,2.56,1.68,2.6,1.55,2.42
43,Monastir,Jasmin Open,9/9/24,WTA250,Outdoor,Hard,1st Round,3,Sorribes Tormo S.,Blinkova A.,115,79,624,861,6,4,6,4,,,2,0,Completed,1.73,2.1,1.7,2.24,1.74,2.25,1.68,2.16
43,Monastir,Jasmin Open,9/10/24,WTA250,Outdoor,Hard,1st Round,3,Ruzic A.,Podoroska N.,173,71,424,918,1,6,6,2,6,4,2,1,Completed,1.91,1.91,2.07,1.82,2.07,1.95,1.93,1.84
43,Monastir,Jasmin Open,9/10/24,WTA250,Outdoor,Hard,1st Round,3,Kartal S.,Cristian J.,151,74,486,900,4,6,6,3,7,5,2,1,Completed,1.5,2.63,1.49,2.77,1.53,2.77,1.49,2.59
43,Monastir,Jasmin Open,9/10/24,WTA250,Outdoor,Hard,1st Round,3,Starodubtseva Y.,Lamens S.,130,138,558,537,6,2,3,6,6,4,2,1,Completed,1.4,3,1.41,3.06,1.44,3.06,1.39,2.92
43,Monastir,Jasmin Open,9/10/24,WTA250,Outdoor,Hard,1st Round,3,Mertens E.,Zakharova A.,32,146,1749,504,6,2,6,0,,,2,0,Completed,1.13,6,1.1,8.19,1.13,8.19,1.1,6.85
43,Monastir,Jasmin Open,9/10/24,WTA250,Outdoor,Hard,1st Round,3,Sramkova R.,Jacquemot E.,136,142,547,517,2,6,7,5,6,3,2,1,Completed,2.3,1.62,2.44,1.6,2.44,1.68,2.29,1.61
43,Monastir,Jasmin Open,9/10/24,WTA250,Outdoor,Hard,1st Round,3,Minnen G.,Falei A.,88,207,818,342,6,0,3,6,6,2,2,1,Completed,1.29,3.75,,,1.29,5.44,1.24,4.11
43,Monastir,Jasmin Open,9/10/24,WTA250,Outdoor,Hard,1st Round,3,Fett J.,Sherif M.,133,92,552,793,1,6,6,3,6,4,2,1,Completed,2.75,1.44,2.68,1.51,3,1.51,2.71,1.45
43,Monastir,Jasmin Open,9/10/24,WTA250,Outdoor,Hard,1st Round,3,Bronzetti L.,Galfi D.,86,131,831,557,6,2,6,1,,,2,0,Completed,1.5,2.63,1.53,2.63,1.57,2.63,1.51,2.52
43,Monastir,Jasmin Open,9/10/24,WTA250,Outdoor,Hard,1st Round,3,Sonmez Z.,Masarova R.,148,116,497,620,4,6,7,6,6,3,2,1,Completed,1.73,2.1,1.79,2.1,1.82,2.1,1.74,2.06
43,Monastir,Jasmin Open,9/10/24,WTA250,Outdoor,Hard,1st Round,3,Li A.,Mladenovic K.,124,218,579,326,6,2,6,1,,,2,0,Completed,1.17,5,1.18,5.31,1.2,5.31,1.18,4.67
43,Monastir,Jasmin Open,9/11/24,WTA250,Outdoor,Hard,2nd Round,3,Kartal S.,Hontama M.,151,109,486,657,6,2,6,2,,,2,0,Completed,1.29,3.75,1.3,3.74,1.31,3.75,1.29,3.53
43,Monastir,Jasmin Open,9/11/24,WTA250,Outdoor,Hard,2nd Round,3,Sorribes Tormo S.,Fett J.,115,133,624,552,5,7,6,3,6,4,2,1,Completed,1.44,2.75,1.44,2.93,1.54,2.93,1.43,2.74
43,Monastir,Jasmin Open,9/11/24,WTA250,Outdoor,Hard,2nd Round,3,Starodubtseva Y.,Parry D.,130,55,558,1062,6,4,6,4,,,2,0,Completed,2.1,1.73,2.07,1.81,2.1,1.81,2.05,1.74
43,Monastir,Jasmin Open,9/11/24,WTA250,Outdoor,Hard,2nd Round,3,Sramkova R.,Burel C.,136,58,547,1015,7,6,7,5,,,2,0,Completed,4,1.25,3.81,1.3,4,1.31,3.57,1.28
43,Monastir,Jasmin Open,9/12/24,WTA250,Outdoor,Hard,2nd Round,3,Bronzetti L.,Li A.,86,124,831,579,6,4,7,6,,,2,0,Completed,1.91,1.91,1.83,2.05,1.93,2.05,1.85,1.92
43,Monastir,Jasmin Open,9/12/24,WTA250,Outdoor,Hard,2nd Round,3,Ruzic A.,Miyazaki Y.,173,166,424,450,6,3,6,1,,,2,0,Completed,1.53,2.5,1.49,2.75,1.55,2.75,1.51,2.53
43,Monastir,Jasmin Open,9/12/24,WTA250,Outdoor,Hard,2nd Round,3,Lys E.,Mertens E.,126,32,572,1749,1,6,6,2,7,6,2,1,Completed,3.5,1.3,3.9,1.29,3.99,1.3,3.64,1.27
43,Monastir,Jasmin Open,9/12/24,WTA250,Outdoor,Hard,2nd Round,3,Sonmez Z.,Minnen G.,148,88,497,818,6,4,1,6,6,3,2,1,Completed,2.63,1.5,2.64,1.53,2.64,1.57,2.54,1.5
43,Monastir,Jasmin Open,9/13/24,WTA250,Outdoor,Hard,Quarterfinals,3,Sramkova R.,Sorribes Tormo S.,136,115,547,624,1,6,7,6,7,5,2,1,Completed,2.63,1.5,2.68,1.53,2.75,1.53,2.56,1.5
43,Monastir,Jasmin Open,9/13/24,WTA250,Outdoor,Hard,Quarterfinals,3,Bronzetti L.,Ruzic A.,86,173,831,424,6,2,6,1,,,2,0,Completed,1.5,2.63,1.44,3.01,1.5,3.01,1.46,2.65
43,Monastir,Jasmin Open,9/13/24,WTA250,Outdoor,Hard,Quarterfinals,3,Lys E.,Sonmez Z.,126,148,572,497,7,5,6,3,,,2,0,Completed,1.5,2.63,1.47,2.9,1.5,2.9,1.46,2.66
43,Monastir,Jasmin Open,9/13/24,WTA250,Outdoor,Hard,Quarterfinals,3,Kartal S.,Starodubtseva Y.,151,130,486,558,7,6,6,2,,,2,0,Completed,1.62,2.3,1.74,2.22,1.74,2.3,1.65,2.2
43,Monastir,Jasmin Open,9/14/24,WTA250,Outdoor,Hard,Semifinals,3,Sramkova R.,Bronzetti L.,136,86,547,831,6,3,6,4,,,2,0,Completed,3.2,1.36,3.65,1.33,3.75,1.36,3.35,1.32
43,Monastir,Jasmin Open,9/14/24,WTA250,Outdoor,Hard,Semifinals,3,Kartal S.,Lys E.,151,126,486,572,5,1,,,,,0,0,Retired,1.8,2,1.92,1.99,1.97,2,1.84,1.94
43,Monastir,Jasmin Open,9/15/24,WTA250,Outdoor,Hard,The Final,3,Kartal S.,Sramkova R.,151,136,486,547,6,3,7,5,,,2,0,Completed,1.44,2.75,1.53,2.71,1.53,2.8,1.48,2.62
44,Hua Hin,Thailand Open 2,9/16/24,WTA250,Outdoor,Hard,1st Round,3,Gracheva V.,Preston T.,66,140,935,533,6,1,6,4,,,2,0,Completed,1.44,2.75,1.5,2.72,1.5,2.96,1.44,2.72
44,Hua Hin,Thailand Open 2,9/16/24,WTA250,Outdoor,Hard,1st Round,3,Wang Xiy.,Golubic V.,62,98,970,752,7,5,6,1,,,2,0,Completed,1.4,3,1.45,2.91,1.45,3,1.41,2.85
44,Hua Hin,Thailand Open 2,9/16/24,WTA250,Outdoor,Hard,1st Round,3,Siegemund L.,Parks A.,99,116,748,627,6,4,6,3,,,2,0,Completed,1.5,2.63,1.55,2.58,1.55,2.63,1.5,2.54
44,Hua Hin,Thailand Open 2,9/16/24,WTA250,Outdoor,Hard,1st Round,3,Zidansek T.,Prozorova T.,261,259,261,266,2,6,6,3,6,1,2,1,Completed,3,1.4,2.97,1.43,3,1.46,2.82,1.41
44,Hua Hin,Thailand Open 2,9/16/24,WTA250,Outdoor,Hard,1st Round,3,Volynets K.,Tauson C.,60,67,977,929,7,6,4,6,6,3,2,1,Completed,2,1.8,2,1.87,2.02,1.87,1.98,1.8
44,Hua Hin,Thailand Open 2,9/16/24,WTA250,Outdoor,Hard,1st Round,3,Tararudee L.,Naklo T.,184,333,385,187,6,0,6,1,,,2,0,Completed,1.2,4.5,1.2,5.02,1.24,5.02,1.2,4.44
44,Hua Hin,Thailand Open 2,9/16/24,WTA250,Outdoor,Hard,1st Round,3,Siniakova K.,Rodionova Ar.,37,115,1474,635,7,5,6,1,,,2,0,Completed,1.2,4.5,1.21,4.88,1.22,5,1.19,4.57
44,Hua Hin,Thailand Open 2,9/17/24,WTA250,Outdoor,Hard,1st Round,3,Gao X.,Wei S.,185,151,385,507,6,3,6,2,,,2,0,Completed,1.73,2.1,1.76,2.14,1.8,2.14,1.73,2.07
44,Hua Hin,Thailand Open 2,9/17/24,WTA250,Outdoor,Hard,1st Round,3,Podoroska N.,Laskutova K.,74,366,900,164,6,1,6,0,,,2,0,Completed,1.07,9,1.08,9.3,1.08,9.3,1.06,8.42
44,Hua Hin,Thailand Open 2,9/17/24,WTA250,Outdoor,Hard,1st Round,3,Hartono A.,Uchijima M.,180,59,406,991,6,1,6,1,,,2,0,Completed,2.3,1.62,2.31,1.66,2.32,1.66,2.27,1.62
44,Hua Hin,Thailand Open 2,9/17/24,WTA250,Outdoor,Hard,1st Round,3,Hontama M.,Yastremska D.,130,35,577,1662,7,6,7,5,,,2,0,Completed,3.4,1.33,3.34,1.36,3.4,1.37,3.19,1.34
44,Hua Hin,Thailand Open 2,9/17/24,WTA250,Outdoor,Hard,1st Round,3,Masarova R.,Bondar A.,119,89,620,826,3,6,7,6,7,5,2,1,Completed,1.73,2.1,1.78,2.13,1.78,2.23,1.71,2.11
44,Hua Hin,Thailand Open 2,9/17/24,WTA250,Outdoor,Hard,1st Round,3,Fett J.,Zheng S.,129,1024,581,16,2,6,6,3,6,3,2,1,Completed,1.14,5.5,1.2,5.02,1.2,5.55,1.16,4.98
44,Hua Hin,Thailand Open 2,9/17/24,WTA250,Outdoor,Hard,1st Round,3,Linette M.,Tsurenko L.,43,92,1311,794,6,2,7,5,,,2,0,Completed,1.53,2.5,1.46,2.86,1.53,2.86,1.47,2.64
44,Hua Hin,Thailand Open 2,9/17/24,WTA250,Outdoor,Hard,1st Round,3,Wang Xin.,Sherif M.,52,93,1123,793,6,2,6,4,,,2,0,Completed,1.3,3.5,1.24,4.4,1.33,4.4,1.28,3.66
44,Hua Hin,Thailand Open 2,9/17/24,WTA250,Outdoor,Hard,1st Round,3,Sramkova R.,Sawangkaew M.,102,195,709,370,6,2,2,6,6,4,2,1,Completed,2.63,1.5,2.5,1.58,2.78,1.58,2.48,1.52
44,Hua Hin,Thailand Open 2,9/18/24,WTA250,Outdoor,Hard,2nd Round,3,Siegemund L.,Wang Xiy.,99,62,748,970,7,6,4,6,7,6,2,1,Completed,3,1.4,3.13,1.4,3.22,1.46,2.94,1.39
44,Hua Hin,Thailand Open 2,9/19/24,WTA250,Outdoor,Hard,2nd Round,3,Hontama M.,Tararudee L.,130,184,577,385,2,6,6,4,6,1,2,1,Completed,1.73,2.1,1.85,2.02,1.91,2.12,1.79,2
44,Hua Hin,Thailand Open 2,9/19/24,WTA250,Outdoor,Hard,2nd Round,3,Fett J.,Gracheva V.,129,66,581,935,,,,,,,,,Walkover,3,1.4,3.09,1.41,3.14,1.41,2.98,1.38
44,Hua Hin,Thailand Open 2,9/19/24,WTA250,Outdoor,Hard,2nd Round,3,Masarova R.,Wang Xin.,119,52,620,1123,7,6,3,6,7,5,2,1,Completed,3.2,1.36,3.3,1.37,3.3,1.38,3.15,1.35
44,Hua Hin,Thailand Open 2,9/19/24,WTA250,Outdoor,Hard,2nd Round,3,Podoroska N.,Siniakova K.,74,37,900,1474,6,3,6,3,,,2,0,Completed,3,1.4,3.03,1.42,3.27,1.45,2.96,1.39
44,Hua Hin,Thailand Open 2,9/19/24,WTA250,Outdoor,Hard,2nd Round,3,Sramkova R.,Linette M.,102,43,709,1311,7,6,6,4,,,2,0,Completed,4.33,1.22,4.18,1.26,4.33,1.26,4.05,1.23
44,Hua Hin,Thailand Open 2,9/19/24,WTA250,Outdoor,Hard,2nd Round,3,Zidansek T.,Volynets K.,261,60,261,977,3,6,6,4,6,4,2,1,Completed,5,1.17,4.4,1.24,5.05,1.25,4.4,1.21
44,Hua Hin,Thailand Open 2,9/19/24,WTA250,Outdoor,Hard,2nd Round,3,Hartono A.,Gao X.,180,185,406,385,6,1,4,6,6,2,2,1,Completed,2.2,1.67,2.2,1.72,2.2,1.73,2.16,1.68
44,Hua Hin,Thailand Open 2,9/20/24,WTA250,Outdoor,Hard,Quarterfinals,3,Zidansek T.,Podoroska N.,261,74,261,900,4,6,7,6,7,6,2,1,Completed,3.4,1.33,3.33,1.38,3.43,1.38,3.22,1.34
44,Hua Hin,Thailand Open 2,9/20/24,WTA250,Outdoor,Hard,Quarterfinals,3,Sramkova R.,Fett J.,102,129,709,581,4,6,6,4,6,1,2,1,Completed,1.5,2.63,1.58,2.55,1.58,2.63,1.5,2.56
44,Hua Hin,Thailand Open 2,9/20/24,WTA250,Outdoor,Hard,Quarterfinals,3,Hartono A.,Hontama M.,180,130,406,577,4,6,6,2,6,3,2,1,Completed,2,1.8,2.07,1.85,2.07,1.92,2,1.8
